id,key,value,type
17014893,source,tiger_import_dch_v0.6_20070809,tiger
17014893,reviewed,no,tiger
17014893,separated,no,tiger
17014893,upload_uuid,bulk_upload.pl-1b7afdac-0ecb-47b2-8901-e595d422ff1f,tiger
17015175,highway,service,regular
17015175,service,driveway,regular
17015175,cfcc,A41,tiger
17015175,county,"Boulder, CO",tiger
17015175,reviewed,no,tiger
17015496,highway,residential,regular
17015496,cfcc,A41,tiger
17015496,county,"Boulder, CO",tiger
17015496,reviewed,no,tiger
17015731,highway,residential,regular
17015731,sidewalk,both,regular
17015731,cfcc,A41,tiger
17015731,county,"Boulder, CO",tiger
17015731,reviewed,no,tiger
17016051,highway,residential,regular
17016051,cfcc,A41,tiger
17016051,county,"Boulder, CO",tiger
17016051,reviewed,no,tiger
17016345,name,Circle Road,regular
17016345,highway,residential,regular
17016345,county,"Boulder, CO",tiger
17016345,zip_left,80403,tiger
17016345,name_base,Circle,tiger
17016345,name_type,Rd,tiger
17016345,zip_right,80403,tiger
17016733,name,Serenity Lane,regular
17016733,highway,residential,regular
17016733,cfcc,A41,tiger
17016733,tlid,220760135,tiger
17016733,county,"Boulder, CO",tiger
17016733,source,tiger_import_dch_v0.6_20070809,tiger
17016733,reviewed,no,tiger
17016733,zip_left,80501,tiger
17016733,name_base,Serenity,tiger
17016733,name_type,Ln,tiger
17016733,separated,no,tiger
17016733,zip_right,80501,tiger
17016956,name,South Peak Road,regular
17016956,highway,residential,regular
17016956,cfcc,A41,tiger
17016956,county,"Boulder, CO",tiger
17016956,reviewed,no,tiger
17016956,zip_left,80302,tiger
17016956,name_base,Peak,tiger
17016956,name_type,Rd,tiger
17016956,zip_right,80302,tiger
17016956,name_direction_prefix,S,tiger
17017142,name,East Gill Way,regular
17017142,highway,residential,regular
17017142,cfcc,A41,tiger
17017142,tlid,188206845:188206846,tiger
17017142,county,"Boulder, CO",tiger
17017142,source,tiger_import_dch_v0.6_20070809,tiger
17017142,reviewed,no,tiger
17017142,zip_left,80027,tiger
17017142,name_base,Gill,tiger
17017142,name_type,Way,tiger
17017142,separated,no,tiger
17017142,zip_right,80027,tiger
17017142,name_direction_prefix,E,tiger
17017339,name,Superior Plaza Way,regular
17017339,oneway,yes,regular
17017339,highway,residential,regular
17017339,cfcc,A41,tiger
17017339,county,"Boulder, CO",tiger
17017339,reviewed,no,tiger
17017339,name_base,Superior Plaza,tiger
17017339,name_type,Way,tiger
17017494,name,Laser Drive,regular
17017494,highway,residential,regular
17017494,cfcc,A41,tiger
17017494,tlid,188231191,tiger
17017494,county,"Boulder, CO",tiger
17017494,source,tiger_import_dch_v0.6_20070809,tiger
17017494,reviewed,no,tiger
17017494,name_base,Laser,tiger
17017494,name_type,Dr,tiger
17017494,separated,no,tiger
17017678,name,Ivy Circle,regular
17017678,highway,residential,regular
17017678,cfcc,A41,tiger
17017678,tlid,188158915,tiger
17017678,county,"Boulder, CO",tiger
17017678,source,tiger_import_dch_v0.6_20070809,tiger
17017678,reviewed,no,tiger
17017678,zip_left,80304,tiger
17017678,name_base,Ivy,tiger
17017678,name_type,Cir,tiger
17017678,separated,no,tiger
17017678,zip_right,80304,tiger
17018019,name,County Road 102J,regular
17018019,name_1,Spring Gulch Road,regular
17018019,highway,track,regular
17018019,cfcc,A41,tiger
17018019,county,"Boulder, CO",tiger
17018019,reviewed,no,tiger
17018019,zip_left,80481,tiger
17018019,name_base,County Road 102J,tiger
17018019,zip_right,80481,tiger
17018019,name_base_1,Spring Gulch,tiger
17018019,name_type_1,Rd,tiger
17018239,highway,unclassified,regular
17018239,name,Whispering Pines,regular
17018239,surface,unpaved,regular
17018239,cfcc,A41,tiger
17018239,county,"Boulder, CO",tiger
17018239,name_base,Whispering Pines,tiger
17018239,reviewed,no,tiger
17018239,zip_left,80302,tiger
17018239,zip_right,80302,tiger
17018408,name,Sunland Court,regular
17018408,highway,residential,regular
17018408,cfcc,A41,tiger
17018408,tlid,188165796,tiger
17018408,county,"Boulder, CO",tiger
17018408,source,tiger_import_dch_v0.6_20070809,tiger
17018408,reviewed,no,tiger
17018408,zip_left,80027,tiger
17018408,name_base,Sunland,tiger
17018408,name_type,Ct,tiger
17018408,separated,no,tiger
17018408,zip_right,80027,tiger
17018597,name,Corinth Road,regular
17018597,highway,residential,regular
17018597,cfcc,A41,tiger
17018597,tlid,188179050:188179042,tiger
17018597,county,"Boulder, CO",tiger
17018597,source,tiger_import_dch_v0.6_20070809,tiger
17018597,reviewed,no,tiger
17018597,zip_left,80503,tiger
17018597,name_base,Corinth,tiger
17018597,name_type,Rd,tiger
17018597,separated,no,tiger
17018597,zip_right,80503,tiger
17018760,name,Stazio Drive,regular
17018760,highway,residential,regular
17018760,cfcc,A41,tiger
17018760,tlid,188232888:220755813:220755814:220755820:220755822,tiger
17018760,county,"Boulder, CO",tiger
17018760,source,tiger_import_dch_v0.6_20070809,tiger
17018760,reviewed,no,tiger
17018760,name_base,Stazio,tiger
17018760,name_type,Dr,tiger
17018760,separated,no,tiger
17018931,name,Johnson Court,regular
17018931,highway,residential,regular
17018931,cfcc,A41,tiger
17018931,tlid,188191938,tiger
17018931,county,"Boulder, CO",tiger
17018931,source,tiger_import_dch_v0.6_20070809,tiger
17018931,reviewed,no,tiger
17018931,zip_left,80501,tiger
17018931,name_base,Johnson,tiger
17018931,name_type,Ct,tiger
17018931,separated,no,tiger
17018931,zip_right,80501,tiger
17019145,name,Mesa Drive,regular
17019145,lanes,2,regular
17019145,highway,tertiary,regular
17019145,cycleway,lane,regular
17019145,cfcc,A41,tiger
17019145,county,"Boulder, CO",tiger
17019145,reviewed,no,tiger
17019145,zip_left,80304,tiger
17019145,name_base,Mesa,tiger
17019145,name_type,Dr,tiger
17019145,zip_right,80304,tiger
17019332,name,Centaur Village Court,regular
17019332,highway,residential,regular
17019332,sidewalk,both,regular
17019332,cfcc,A41,tiger
17019332,county,"Boulder, CO",tiger
17019332,reviewed,no,tiger
17019332,zip_left,80026,tiger
17019332,name_base,Centaur Village,tiger
17019332,name_type,Ct,tiger
17019332,zip_right,80026,tiger
17019332,zip_left_1,80026,tiger
17019332,zip_left_2,80026,tiger
17019332,zip_left_3,80026,tiger
17019332,zip_right_3,80026,tiger
17019551,name,Kincaid Place,regular
17019551,highway,residential,regular
17019551,cfcc,A41,tiger
17019551,tlid,220755933,tiger
17019551,county,"Boulder, CO",tiger
17019551,source,tiger_import_dch_v0.6_20070809,tiger
17019551,reviewed,no,tiger
17019551,name_base,Kincaid,tiger
17019551,name_type,Pl,tiger
17019551,separated,no,tiger
17019805,name,Ptarmigan Court,regular
17019805,highway,residential,regular
17019805,cfcc,A41,tiger
17019805,tlid,188203600,tiger
17019805,county,"Boulder, CO",tiger
17019805,source,tiger_import_dch_v0.6_20070809,tiger
17019805,reviewed,no,tiger
17019805,zip_left,80026,tiger
17019805,name_base,Ptarmigan,tiger
17019805,name_type,Ct,tiger
17019805,separated,no,tiger
17019805,zip_right,80026,tiger
17020074,name,24th Street,regular
17020074,highway,residential,regular
17020074,cfcc,A41,tiger
17020074,tlid,188161966,tiger
17020074,county,"Boulder, CO",tiger
17020074,source,tiger_import_dch_v0.6_20070809,tiger
17020074,reviewed,no,tiger
17020074,zip_left,80304,tiger
17020074,name_base,24th,tiger
17020074,name_type,St,tiger
17020074,separated,no,tiger
17020074,zip_right,80304,tiger
17020297,name,Range Street,regular
17020297,highway,residential,regular
17020297,cfcc,A41,tiger
17020297,county,"Boulder, CO",tiger
17020297,reviewed,no,tiger
17020297,zip_left,80301,tiger
17020297,name_base,Range,tiger
17020297,name_type,St,tiger
17020297,zip_right,80301,tiger
17020531,name,Grand View Drive,regular
17020531,highway,residential,regular
17020531,cfcc,A41,tiger
17020531,tlid,188155541,tiger
17020531,county,"Boulder, CO",tiger
17020531,source,tiger_import_dch_v0.6_20070809,tiger
17020531,reviewed,no,tiger
17020531,zip_left,80504,tiger
17020531,name_base,Grand View,tiger
17020531,name_type,Dr,tiger
17020531,separated,no,tiger
17020531,zip_right,80504,tiger
17020750,name,24th Avenue,regular
17020750,highway,residential,regular
17020750,cfcc,A41,tiger
17020750,tlid,188182819:220753962:188182820:188182821,tiger
17020750,county,"Boulder, CO",tiger
17020750,source,tiger_import_dch_v0.6_20070809,tiger
17020750,reviewed,no,tiger
17020750,zip_left,80503,tiger
17020750,name_base,24th,tiger
17020750,name_type,Ave,tiger
17020750,separated,no,tiger
17020750,zip_right,80503,tiger
17020926,name,Mead Court,regular
17020926,highway,residential,regular
17020926,cfcc,A41,tiger
17020926,tlid,188166447,tiger
17020926,county,"Boulder, CO",tiger
17020926,source,tiger_import_dch_v0.6_20070809,tiger
17020926,reviewed,no,tiger
17020926,zip_left,80027,tiger
17020926,name_base,Mead,tiger
17020926,name_type,Ct,tiger
17020926,separated,no,tiger
17020926,zip_right,80027,tiger
17021074,name,Tyler Avenue,regular
17021074,highway,residential,regular
17021074,cfcc,A41,tiger
17021074,tlid,188165685,tiger
17021074,county,"Boulder, CO",tiger
17021074,source,tiger_import_dch_v0.6_20070809,tiger
17021074,reviewed,no,tiger
17021074,zip_left,80027,tiger
17021074,name_base,Tyler,tiger
17021074,name_type,Ave,tiger
17021074,separated,no,tiger
17021074,zip_right,80027,tiger
17021191,name,Alpine Drive,regular
17021191,highway,residential,regular
17021191,cfcc,A41,tiger
17021191,tlid,188207417:188207418,tiger
17021191,county,"Boulder, CO",tiger
17021191,source,tiger_import_dch_v0.6_20070809,tiger
17021191,reviewed,no,tiger
17021191,zip_left,80466,tiger
17021191,name_base,Alpine,tiger
17021191,name_type,Dr,tiger
17021191,separated,no,tiger
17021191,zip_right,80466,tiger
17021308,name,Hemlock Drive,regular
17021308,highway,residential,regular
17021308,cfcc,A41,tiger
17021308,county,"Boulder, CO",tiger
17021308,reviewed,no,tiger
17021308,zip_left,80540,tiger
17021308,name_base,Hemlock,tiger
17021308,name_type,Dr,tiger
17021426,name,Graphite Way,regular
17021426,highway,residential,regular
17021426,cfcc,A41,tiger
17021426,tlid,220747778,tiger
17021426,county,"Boulder, CO",tiger
17021426,source,tiger_import_dch_v0.6_20070809,tiger
17021426,reviewed,no,tiger
17021426,zip_left,80027,tiger
17021426,name_base,Graphite,tiger
17021426,name_type,Way,tiger
17021426,separated,no,tiger
17021426,zip_right,80027,tiger
17021426,upload_uuid,bulk_upload.pl-1b7afdac-0ecb-47b2-8901-e595d422ff1f,tiger
17021555,highway,residential,regular
17021555,cfcc,A41,tiger
17021555,tlid,179832354:179833327:179833237,tiger
17021555,county,"Clear Creek, CO",tiger
17021555,source,tiger_import_dch_v0.6_20070809,tiger
17021555,reviewed,no,tiger
17021555,separated,no,tiger
17021555,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17021676,highway,residential,regular
17021676,cfcc,A41,tiger
17021676,tlid,179832427,tiger
17021676,county,"Clear Creek, CO",tiger
17021676,source,tiger_import_dch_v0.6_20070809,tiger
17021676,reviewed,no,tiger
17021676,separated,no,tiger
17021676,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17021810,name,West Mulberry Street,regular
17021810,highway,residential,regular
17021810,cfcc,A41,tiger
17021810,county,"Boulder, CO",tiger
17021810,reviewed,no,tiger
17021810,zip_left,80027,tiger
17021810,name_base,Mulberry,tiger
17021810,name_type,St,tiger
17021810,zip_right,80027,tiger
17021810,zip_left_1,80027,tiger
17021810,zip_left_2,80027,tiger
17021810,zip_right_1,80027,tiger
17021810,zip_right_2,80027,tiger
17021810,name_direction_prefix,W,tiger
17021927,name,Stony Hill Road,regular
17021927,highway,residential,regular
17021927,cfcc,A41,tiger
17021927,tlid,188209359:188163759:188209360,tiger
17021927,county,"Boulder, CO",tiger
17021927,source,tiger_import_dch_v0.6_20070809,tiger
17021927,reviewed,no,tiger
17021927,zip_left,80305,tiger
17021927,name_base,Stony Hill,tiger
17021927,name_type,Rd,tiger
17021927,separated,no,tiger
17021927,zip_right,80305,tiger
17022042,name,Sunrise Drive,regular
17022042,highway,residential,regular
17022042,cfcc,A41,tiger
17022042,county,"Boulder, CO",tiger
17022042,reviewed,no,tiger
17022042,zip_left,80501,tiger
17022042,name_base,Sunrise,tiger
17022042,name_type,Dr,tiger
17022042,zip_right,80501,tiger
17022168,name,Keel Court,regular
17022168,highway,residential,regular
17022168,cfcc,A41,tiger
17022168,tlid,188161554,tiger
17022168,county,"Boulder, CO",tiger
17022168,source,tiger_import_dch_v0.6_20070809,tiger
17022168,reviewed,no,tiger
17022168,zip_left,80301,tiger
17022168,name_base,Keel,tiger
17022168,name_type,Ct,tiger
17022168,separated,no,tiger
17022168,zip_right,80301,tiger
17022286,name,Plateau Road,regular
17022286,highway,tertiary,regular
17022286,cfcc,A41,tiger
17022286,county,"Boulder, CO",tiger
17022286,reviewed,no,tiger
17022286,name_base,Plateau,tiger
17022286,name_type,Rd,tiger
17022440,name,Monarch Street,regular
17022440,highway,residential,regular
17022440,cfcc,A41,tiger
17022440,tlid,188165703:188165709:188165794,tiger
17022440,county,"Boulder, CO",tiger
17022440,source,tiger_import_dch_v0.6_20070809,tiger
17022440,reviewed,no,tiger
17022440,zip_left,80027,tiger
17022440,name_base,Monarch,tiger
17022440,name_type,St,tiger
17022440,separated,no,tiger
17022440,zip_right,80027,tiger
17022589,name,West Hickory Court,regular
17022589,highway,residential,regular
17022589,cfcc,A41,tiger
17022589,tlid,188183586,tiger
17022589,county,"Boulder, CO",tiger
17022589,source,tiger_import_dch_v0.6_20070809,tiger
17022589,reviewed,no,tiger
17022589,zip_left,80027,tiger
17022589,name_base,Hickory,tiger
17022589,name_type,Ct,tiger
17022589,separated,no,tiger
17022589,zip_right,80027,tiger
17022589,name_direction_prefix,W,tiger
17022730,name,Pine Cone Circle,regular
17022730,highway,residential,regular
17022730,cfcc,A41,tiger
17022730,tlid,188221457,tiger
17022730,county,"Boulder, CO",tiger
17022730,source,tiger_import_dch_v0.6_20070809,tiger
17022730,reviewed,no,tiger
17022730,zip_left,80481,tiger
17022730,name_base,Pine Cone,tiger
17022730,name_type,Cir,tiger
17022730,separated,no,tiger
17022730,zip_right,80481,tiger
17022730,zip_left_1,80481,tiger
17022861,name,Crestone Circle,regular
17022861,highway,residential,regular
17022861,cfcc,A41,tiger
17022861,tlid,220756564,tiger
17022861,county,"Boulder, CO",tiger
17022861,source,tiger_import_dch_v0.6_20070809,tiger
17022861,reviewed,no,tiger
17022861,name_base,Crestone,tiger
17022861,name_type,Cir,tiger
17022861,separated,no,tiger
17022990,name,Amber Street,regular
17022990,highway,residential,regular
17022990,cfcc,A41,tiger
17022990,tlid,220751641:188170751:188170752:188170755:188170756,tiger
17022990,county,"Boulder, CO",tiger
17022990,source,tiger_import_dch_v0.6_20070809,tiger
17022990,reviewed,no,tiger
17022990,zip_left,80304,tiger
17022990,name_base,Amber,tiger
17022990,name_type,St,tiger
17022990,separated,no,tiger
17022990,zip_right,80304,tiger
17023120,highway,track,regular
17023120,cfcc,A51,tiger
17023120,county,"Clear Creek, CO",tiger
17023120,reviewed,no,tiger
17023247,name,Morning Star Lane,regular
17023247,highway,residential,regular
17023247,sidewalk,both,regular
17023247,cfcc,A41,tiger
17023247,county,"Boulder, CO",tiger
17023247,reviewed,no,tiger
17023247,name_base,Morning Star,tiger
17023247,name_type,Ln,tiger
17023381,highway,residential,regular
17023381,cfcc,A41,tiger
17023381,county,"Clear Creek, CO",tiger
17023381,reviewed,no,tiger
17023515,name,Coffman Street,regular
17023515,highway,residential,regular
17023515,cfcc,A41,tiger
17023515,tlid,220747417,tiger
17023515,county,"Boulder, CO",tiger
17023515,source,tiger_import_dch_v0.6_20070809,tiger
17023515,reviewed,no,tiger
17023515,zip_left,80501,tiger
17023515,name_base,Coffman,tiger
17023515,name_type,St,tiger
17023515,separated,no,tiger
17023515,zip_right,80501,tiger
17023651,name,Mountain Ridge Road,regular
17023651,oneway,1,regular
17023651,highway,unclassified,regular
17023651,cfcc,A41,tiger
17023651,county,"Boulder, CO",tiger
17023651,reviewed,no,tiger
17023651,name_base,Mountain Ridge,tiger
17023651,name_type,Rd,tiger
17023787,highway,residential,regular
17023787,cfcc,A41,tiger
17023787,tlid,179824348:179824349,tiger
17023787,county,"Clear Creek, CO",tiger
17023787,source,tiger_import_dch_v0.6_20070809,tiger
17023787,reviewed,no,tiger
17023787,separated,no,tiger
17023787,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17023917,name,Forest Avenue,regular
17023917,highway,residential,regular
17023917,cfcc,A41,tiger
17023917,tlid,188159611:188159619,tiger
17023917,county,"Boulder, CO",tiger
17023917,source,tiger_import_dch_v0.6_20070809,tiger
17023917,reviewed,no,tiger
17023917,zip_left,80304,tiger
17023917,name_base,Forest,tiger
17023917,name_type,Ave,tiger
17023917,separated,no,tiger
17023917,zip_right,80304,tiger
17024046,name,Mountain View Avenue,regular
17024046,highway,residential,regular
17024046,cfcc,A41,tiger
17024046,tlid,188154681,tiger
17024046,county,"Boulder, CO",tiger
17024046,source,tiger_import_dch_v0.6_20070809,tiger
17024046,reviewed,no,tiger
17024046,name_base,Mountain View,tiger
17024046,name_type,Ave,tiger
17024046,separated,no,tiger
17024176,name,Washington Avenue,regular
17024176,highway,residential,regular
17024176,cfcc,A41,tiger
17024176,tlid,188227886:188188826,tiger
17024176,county,"Boulder, CO",tiger
17024176,source,tiger_import_dch_v0.6_20070809,tiger
17024176,reviewed,no,tiger
17024176,name_base,Washington,tiger
17024176,name_type,Ave,tiger
17024176,separated,no,tiger
17024298,highway,residential,regular
17024298,cfcc,A41,tiger
17024298,tlid,179837054,tiger
17024298,county,"Clear Creek, CO",tiger
17024298,source,tiger_import_dch_v0.6_20070809,tiger
17024298,reviewed,no,tiger
17024298,separated,no,tiger
17024298,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17024441,highway,residential,regular
17024441,cfcc,A41,tiger
17024441,tlid,179821558,tiger
17024441,county,"Clear Creek, CO",tiger
17024441,source,tiger_import_dch_v0.6_20070809,tiger
17024441,reviewed,no,tiger
17024441,separated,no,tiger
17024441,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17024567,highway,residential,regular
17024567,cfcc,A41,tiger
17024567,tlid,179828656,tiger
17024567,county,"Clear Creek, CO",tiger
17024567,source,tiger_import_dch_v0.6_20070809,tiger
17024567,reviewed,no,tiger
17024567,separated,no,tiger
17024567,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17024695,highway,residential,regular
17024695,cfcc,A41,tiger
17024695,tlid,179824853,tiger
17024695,county,"Clear Creek, CO",tiger
17024695,source,tiger_import_dch_v0.6_20070809,tiger
17024695,reviewed,no,tiger
17024695,separated,no,tiger
17024695,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17024809,name,Iliff Street,regular
17024809,highway,residential,regular
17024809,cfcc,A41,tiger
17024809,tlid,188163817:188163819:188170249:188163803,tiger
17024809,county,"Boulder, CO",tiger
17024809,source,tiger_import_dch_v0.6_20070809,tiger
17024809,reviewed,no,tiger
17024809,zip_left,80305,tiger
17024809,name_base,Iliff,tiger
17024809,name_type,St,tiger
17024809,separated,no,tiger
17024809,zip_right,80305,tiger
17024930,name,Audubon Avenue,regular
17024930,highway,residential,regular
17024930,cfcc,A41,tiger
17024930,tlid,188165088,tiger
17024930,county,"Boulder, CO",tiger
17024930,source,tiger_import_dch_v0.6_20070809,tiger
17024930,reviewed,no,tiger
17024930,zip_left,80503,tiger
17024930,name_base,Audubon,tiger
17024930,name_type,Ave,tiger
17024930,separated,no,tiger
17024930,zip_right,80503,tiger
17025045,name,Balsam Lane,regular
17025045,highway,residential,regular
17025045,cfcc,A41,tiger
17025045,tlid,188158477,tiger
17025045,county,"Boulder, CO",tiger
17025045,source,tiger_import_dch_v0.6_20070809,tiger
17025045,reviewed,no,tiger
17025045,zip_left,80304,tiger
17025045,name_base,Balsam,tiger
17025045,name_type,Ln,tiger
17025045,separated,no,tiger
17025045,zip_right,80304,tiger
17025172,name,Forest Service,regular
17025172,highway,residential,regular
17025172,cfcc,A41,tiger
17025172,tlid,179830963,tiger
17025172,county,"Clear Creek, CO",tiger
17025172,source,tiger_import_dch_v0.6_20070809,tiger
17025172,reviewed,no,tiger
17025172,name_base,Forest Service,tiger
17025172,separated,no,tiger
17025172,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17025307,name,Sage Valley Road,regular
17025307,highway,residential,regular
17025307,cfcc,A41,tiger
17025307,tlid,220760727:220760728:188244744:220759665,tiger
17025307,county,"Boulder, CO",tiger
17025307,source,tiger_import_dch_v0.6_20070809,tiger
17025307,reviewed,no,tiger
17025307,zip_left,80503,tiger
17025307,name_base,Sage Valley,tiger
17025307,name_type,Rd,tiger
17025307,separated,no,tiger
17025307,zip_right,80503,tiger
17025423,name,Rye Court,regular
17025423,highway,residential,regular
17025423,cfcc,A41,tiger
17025423,tlid,188165030,tiger
17025423,county,"Boulder, CO",tiger
17025423,source,tiger_import_dch_v0.6_20070809,tiger
17025423,reviewed,no,tiger
17025423,zip_left,80503,tiger
17025423,name_base,Rye,tiger
17025423,name_type,Ct,tiger
17025423,separated,no,tiger
17025423,zip_right,80503,tiger
17025536,name,Ridge Road,regular
17025536,highway,residential,regular
17025536,cfcc,A41,tiger
17025536,tlid,179823099:179822824:179825258:179825259,tiger
17025536,county,"Clear Creek, CO",tiger
17025536,source,tiger_import_dch_v0.6_20070809,tiger
17025536,reviewed,no,tiger
17025536,zip_left,80439,tiger
17025536,name_base,Ridge,tiger
17025536,name_type,Rd,tiger
17025536,separated,no,tiger
17025536,zip_right,80439,tiger
17025655,name,North 115th Street,regular
17025655,highway,residential,regular
17025655,cfcc,A41,tiger
17025655,tlid,188237984,tiger
17025655,county,"Boulder, CO",tiger
17025655,source,tiger_import_dch_v0.6_20070809,tiger
17025655,reviewed,no,tiger
17025655,name_base,115th,tiger
17025655,name_type,St,tiger
17025655,separated,no,tiger
17025655,name_direction_prefix,N,tiger
17025788,name,15th Street,regular
17025788,oneway,no,regular
17025788,highway,tertiary,regular
17025788,surface,asphalt,regular
17025788,maxspeed,15 mph,regular
17025788,cfcc,A41,tiger
17025788,county,"Clear Creek, CO",tiger
17025788,reviewed,no,tiger
17025788,zip_left,80444,tiger
17025788,name_base,15th,tiger
17025788,name_type,St,tiger
17025788,zip_right,80444,tiger
17025788,zip_left_1,80444,tiger
17025903,name,County Road 22,regular
17025903,name_1,County Road 22,regular
17025903,highway,residential,regular
17025903,cfcc,A41,tiger
17025903,tlid,179818411,tiger
17025903,county,"Clear Creek, CO",tiger
17025903,source,tiger_import_dch_v0.6_20070809,tiger
17025903,reviewed,no,tiger
17025903,name_base,County Road 22,tiger
17025903,separated,no,tiger
17025903,name_base_1,County Road 22,tiger
17025903,upload_uuid,bulk_upload.pl-4525b5d3-1172-4e6b-8ebc-8e55c7408caa,tiger
17026029,name,15th Street,regular
17026029,highway,residential,regular
17026029,cfcc,A41,tiger
17026029,tlid,188159579:188232483:188159590:188159591:188159581:188159546,tiger
17026029,county,"Boulder, CO",tiger
17026029,source,tiger_import_dch_v0.6_20070809,tiger
17026029,reviewed,no,tiger
17026029,zip_left,80304,tiger
17026029,name_base,15th,tiger
17026029,name_type,St,tiger
17026029,separated,no,tiger
17026029,zip_right,80304,tiger
17026184,name,Ford Court,regular
17026184,highway,residential,regular
17026184,cfcc,A41,tiger
17026184,tlid,188165908,tiger
17026184,county,"Boulder, CO",tiger
17026184,source,tiger_import_dch_v0.6_20070809,tiger
17026184,reviewed,no,tiger
17026184,zip_left,80027,tiger
17026184,name_base,Ford,tiger
17026184,name_type,Ct,tiger
17026184,separated,no,tiger
17026184,zip_right,80027,tiger
17026302,name,Quail Drive,regular
17026302,highway,residential,regular
17026302,cfcc,A41,tiger
17026302,tlid,188167296,tiger
17026302,county,"Boulder, CO",tiger
17026302,source,tiger_import_dch_v0.6_20070809,tiger
17026302,reviewed,no,tiger
17026302,zip_left,80026,tiger
17026302,name_base,Quail,tiger
17026302,name_type,Dr,tiger
17026302,separated,no,tiger
17026302,zip_right,80026,tiger
17026425,name,Red Ash Lane,regular
17026425,highway,residential,regular
17026425,cfcc,A41,tiger
17026425,tlid,188164799:220748259,tiger
17026425,county,"Boulder, CO",tiger
17026425,source,tiger_import_dch_v0.6_20070809,tiger
17026425,reviewed,no,tiger
17026425,name_base,Red Ash,tiger
17026425,name_type,Ln,tiger
17026425,separated,no,tiger
17026537,name,Nighthawk Circle,regular
17026537,highway,residential,regular
17026537,cfcc,A41,tiger
17026537,tlid,188186386,tiger
17026537,county,"Boulder, CO",tiger
17026537,source,tiger_import_dch_v0.6_20070809,tiger
17026537,reviewed,no,tiger
17026537,name_base,Nighthawk,tiger
17026537,name_type,Cir,tiger
17026537,separated,no,tiger
17026657,name,La Plata Circle,regular
17026657,highway,residential,regular
17026657,cfcc,A41,tiger
17026657,tlid,220756556,tiger
17026657,county,"Boulder, CO",tiger
17026657,source,tiger_import_dch_v0.6_20070809,tiger
17026657,reviewed,no,tiger
17026657,zip_left,80301,tiger
17026657,name_base,La Plata,tiger
17026657,name_type,Cir,tiger
17026657,separated,no,tiger
17026657,zip_right,80301,tiger
17026787,name,Nelson Park Drive,regular
17026787,highway,residential,regular
17026787,cfcc,A41,tiger
17026787,tlid,188202175:188189426:188186832,tiger
17026787,county,"Boulder, CO",tiger
17026787,source,tiger_import_dch_v0.6_20070809,tiger
17026787,reviewed,no,tiger
17026787,zip_left,80503,tiger
17026787,name_base,Nelson Park,tiger
17026787,name_type,Dr,tiger
17026787,separated,no,tiger
17026787,zip_right,80503,tiger
17026904,name,34th Street,regular
17026904,highway,residential,regular
17026904,county,"Boulder, CO",tiger
17026904,name_base,34th,tiger
17026904,name_type,St,tiger
17027054,highway,residential,regular
17027054,name,10th Street,regular
17027054,oneway,-1,regular
17027054,surface,asphalt,regular
17027184,name,East Longs Peak Avenue,regular
17027184,highway,residential,regular
17027184,cfcc,A41,tiger
17027184,tlid,188156982:188192704,tiger
17027184,county,"Boulder, CO",tiger
17027184,source,tiger_import_dch_v0.6_20070809,tiger
17027184,reviewed,no,tiger
17027184,zip_left,80501,tiger
17027184,name_base,Longs Peak,tiger
17027184,name_type,Ave,tiger
17027184,separated,no,tiger
17027184,zip_right,80501,tiger
17027184,name_direction_prefix,E,tiger
17027316,name,Phillippi Way,regular
17027316,highway,residential,regular
17027316,cfcc,A41,tiger
17027316,tlid,188179051:188179053,tiger
17027316,county,"Boulder, CO",tiger
17027316,source,tiger_import_dch_v0.6_20070809,tiger
17027316,reviewed,no,tiger
17027316,zip_left,80503,tiger
17027316,name_base,Phillippi,tiger
17027316,name_type,Way,tiger
17027316,separated,no,tiger
17027316,zip_right,80503,tiger
17027316,upload_uuid,bulk_upload.pl-1b7afdac-0ecb-47b2-8901-e595d422ff1f,tiger
17027436,name,Virginia Street,regular
17027436,highway,residential,regular
17027436,cfcc,A41,tiger
17027436,tlid,179819451:179818729:179832802:179818684:179818694:179818689:179818679:179818702:179818721:179818727:179818714:179818707:179819402:179819403:179818725:179818738:179819409:179819168,tiger
17027436,county,"Clear Creek, CO",tiger
17027436,source,tiger_import_dch_v0.6_20070809,tiger
17027436,zip_left,80452,tiger
17027436,name_base,Virginia,tiger
17027436,name_type,St,tiger
17027436,zip_right,80452,tiger
17027436,zip_left_1,80452,tiger
17027896,name,Wolverine Circle,regular
17027896,oneway,no,regular
17027896,highway,track,regular
17027896,surface,dirt,regular
